trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,59588.5,79088.6,23713.0,59553.5,79719.4,25351.0
1,59588.5,79088.6,23713.0,59840.7,79774.9,30213.0
10,59553.5,79719.4,25351.0,60069.5,80663.4,29251.0
2,59588.5,79088.6,23713.0,58814.3,78610.9,27613.0
2,59588.5,79088.6,23713.0,58989.1,78919.7,27613.0
