trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,35677.9,9939.0,36764.0,35720.3,9788.7,36971.8
1,35677.9,9939.0,36764.0,35502.4,12409.0,43264.0
10,35720.3,9788.7,36971.8,36059.6,9472.8,40871.8
10,35720.3,9788.7,36971.8,36067.4,10560.9,40871.8
