trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,39973.8,17617.9,67318.5,39860.4,17781.4,68424.9
1,39973.8,17617.9,67318.5,40236.1,17518.4,73818.5
10,39860.4,17781.4,68424.9,39805.6,18065.9,72324.9
10,39860.4,17781.4,68424.9,39324.4,18725.6,72324.9
10,39860.4,17781.4,68424.9,39652.0,18793.3,72324.9
2,39973.8,17617.9,67318.5,39768.6,17506.8,71218.5
2,39973.8,17617.9,67318.5,40554.0,18722.0,71218.5
