trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,41572.8,54417.9,58177.6,41572.6,54373.6,58545.0
1,41572.8,54417.9,58177.6,41542.1,55644.7,64677.6
10,41572.6,54373.6,58545.0,41367.8,53827.3,62445.0
