trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,45057.0,4931.5,65628.8,44812.0,4909.0,68321.0
1,45057.0,4931.5,65628.8,44998.5,6660.5,72128.8
10,44812.0,4909.0,68321.0,44418.1,4979.2,72221.0
