trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,79542.3,58782.9,34991.5,79416.8,58961.3,39333.0
1,79542.3,58782.9,34991.5,78454.1,59395.9,41491.5
10,79416.8,58961.3,39333.0,79484.3,59188.3,43233.0
10,79416.8,58961.3,39333.0,79322.0,59003.4,43233.0
10,79416.8,58961.3,39333.0,79053.7,59103.3,43233.0
2,79542.3,58782.9,34991.5,79519.3,57142.2,38891.5
2,79542.3,58782.9,34991.5,80399.9,59169.8,38891.5
