trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,60340.3,67066.9,22068.0,60363.7,67534.6,25306.6
1,60340.3,67066.9,22068.0,60428.6,67386.1,28568.0
10,60363.7,67534.6,25306.6,60802.8,67424.6,29206.6
2,60340.3,67066.9,22068.0,59591.1,67494.7,25968.0
2,60340.3,67066.9,22068.0,60224.1,67282.2,25968.0
2,60340.3,67066.9,22068.0,60356.3,67328.2,25968.0
2,60340.3,67066.9,22068.0,60008.0,67639.4,25968.0
