trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,59711.0,54774.6,63981.8,59707.3,54769.4,64032.8
1,59711.0,54774.6,63981.8,60736.7,56981.9,70481.8
10,59707.3,54769.4,64032.8,59308.7,54650.8,67932.8
10,59707.3,54769.4,64032.8,59849.3,55003.4,67932.8
2,59711.0,54774.6,63981.8,60627.9,54574.5,67881.8
2,59711.0,54774.6,63981.8,59215.3,55320.6,67881.8
2,59711.0,54774.6,63981.8,59183.7,52926.0,67881.8
2,59711.0,54774.6,63981.8,58849.1,53178.3,67881.8
2,59711.0,54774.6,63981.8,58794.5,55046.8,67881.8
