trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,32194.6,30489.3,21502.7,32178.7,30492.3,23842.9
1,32194.6,30489.3,21502.7,31752.6,32920.3,28002.7
10,32178.7,30492.3,23842.9,31905.7,30293.4,27742.9
10,32178.7,30492.3,23842.9,32065.6,30465.0,27742.9
