trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,64085.2,26655.8,64866.9,64061.4,26783.5,65624.1
1,64085.2,26655.8,64866.9,64342.5,27052.0,71366.9
10,64061.4,26783.5,65624.1,64449.6,27579.6,69524.1
10,64061.4,26783.5,65624.1,64185.8,27743.8,69524.1
10,64061.4,26783.5,65624.1,63761.8,26368.0,69524.1
2,64085.2,26655.8,64866.9,62544.0,26349.5,68766.9
2,64085.2,26655.8,64866.9,63272.0,25612.5,68766.9
2,64085.2,26655.8,64866.9,63356.8,26322.3,68766.9
