trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,113642.0,91038.2,57314.2,114368.1,91179.9,59601.3
1,113642.0,91038.2,57314.2,113075.8,90821.0,63814.2
10,114368.1,91179.9,59601.3,115675.0,91654.1,63501.3
2,113642.0,91038.2,57314.2,113956.7,88721.2,61214.2
2,113642.0,91038.2,57314.2,114901.7,91125.9,61214.2
2,113642.0,91038.2,57314.2,113193.1,90607.2,61214.2
