trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,46465.8,93083.4,63442.4,46478.2,93121.7,63666.5
1,46465.8,93083.4,63442.4,46305.3,92891.1,69942.4
10,46478.2,93121.7,63666.5,46437.6,93468.4,67566.5
2,46465.8,93083.4,63442.4,46633.5,93508.5,67342.4
2,46465.8,93083.4,63442.4,45662.8,91241.8,67342.4
