trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,18859.3,25805.0,29585.1,18884.2,26060.1,30429.9
1,18859.3,25805.0,29585.1,17349.3,26636.3,36085.1
10,18884.2,26060.1,30429.9,19028.9,27064.0,34329.9
2,18859.3,25805.0,29585.1,17462.7,24877.2,33485.1
2,18859.3,25805.0,29585.1,19400.6,26604.9,33485.1
2,18859.3,25805.0,29585.1,16668.3,24914.6,33485.1
2,18859.3,25805.0,29585.1,19498.1,25627.2,33485.1
