trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,101986.3,46122.0,58828.7,102008.8,46139.2,59222.9
1,101986.3,46122.0,58828.7,101646.0,46588.2,65328.7
10,102008.8,46139.2,59222.9,101663.6,46255.7,63122.9
10,102008.8,46139.2,59222.9,102227.7,46474.8,63122.9
