trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,95183.1,23188.6,25245.0,95299.7,23384.4,28385.4
1,95183.1,23188.6,25245.0,94713.8,23577.9,31745.0
10,95299.7,23384.4,28385.4,95513.8,23573.6,32285.4
10,95299.7,23384.4,28385.4,95169.1,23918.3,32285.4
2,95183.1,23188.6,25245.0,95052.5,23307.9,29145.0
2,95183.1,23188.6,25245.0,95322.3,23527.5,29145.0
2,95183.1,23188.6,25245.0,94318.1,23905.8,29145.0
2,95183.1,23188.6,25245.0,94912.4,23694.4,29145.0
