trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,48404.1,46845.8,44388.5,48568.8,46832.2,44942.8
1,48404.1,46845.8,44388.5,48141.4,47053.1,50888.5
10,48568.8,46832.2,44942.8,48919.0,46950.8,48842.8
10,48568.8,46832.2,44942.8,49050.5,46706.2,48842.8
2,48404.1,46845.8,44388.5,48017.2,46980.7,48288.5
2,48404.1,46845.8,44388.5,47063.3,47395.3,48288.5
