trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,101457.0,51588.7,53885.8,101542.0,51044.8,54249.0
1,101457.0,51588.7,53885.8,101099.5,52830.2,60385.8
10,101542.0,51044.8,54249.0,102708.1,49730.5,58149.0
