trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,109522.0,87801.6,3301.8,109091.0,87434.3,4600.1
1,109522.0,87801.6,3301.8,109762.5,88191.6,9801.8
10,109091.0,87434.3,4600.1,107632.4,86315.0,8500.1
2,109522.0,87801.6,3301.8,108469.0,88066.8,7201.8
