trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,101368.0,53444.1,30531.9,101316.0,53271.6,31843.2
1,101368.0,53444.1,30531.9,101940.0,57786.1,37031.9
10,101316.0,53271.6,31843.2,100543.8,52230.3,35743.2
