trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,32869.4,85509.1,56370.6,32592.0,85300.0,58064.0
1,32869.4,85509.1,56370.6,32700.4,86516.6,62870.6
10,32592.0,85300.0,58064.0,31882.2,84730.6,61964.0
