trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,59107.8,92698.0,36459.8,59101.0,92707.0,36607.2
1,59107.8,92698.0,36459.8,58392.8,91430.5,42959.8
10,59101.0,92707.0,36607.2,59085.4,93198.4,40507.2
10,59101.0,92707.0,36607.2,58211.8,92847.4,40507.2
