trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,45003.6,32472.8,11924.1,44973.8,32559.8,12759.2
1,45003.6,32472.8,11924.1,45143.3,32286.3,18424.1
10,44973.8,32559.8,12759.2,44848.6,33151.4,16659.2
10,44973.8,32559.8,12759.2,44815.5,32782.5,16659.2
2,45003.6,32472.8,11924.1,45065.6,32979.4,15824.1
2,45003.6,32472.8,11924.1,45567.5,31684.2,15824.1
2,45003.6,32472.8,11924.1,45034.8,32691.2,15824.1
