trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,104312.1,22385.2,3150.0,104208.5,22543.0,3782.8
1,104312.1,22385.2,3150.0,104505.1,22410.5,9650.0
10,104208.5,22543.0,3782.8,103363.4,23193.9,7682.8
10,104208.5,22543.0,3782.8,103925.0,23545.7,7682.8
