trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,54436.9,66596.8,32240.2,54052.0,66757.1,34181.9
1,54436.9,66596.8,32240.2,54716.4,67220.8,38740.2
10,54052.0,66757.1,34181.9,53229.1,67014.5,38081.9
10,54052.0,66757.1,34181.9,53213.5,67252.4,38081.9
