trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,66710.1,49899.0,48190.9,66716.6,49892.8,48503.3
1,66710.1,49899.0,48190.9,66750.4,50372.2,54690.9
10,66716.6,49892.8,48503.3,66895.6,49751.2,52403.3
10,66716.6,49892.8,48503.3,66482.6,49835.9,52403.3
10,66716.6,49892.8,48503.3,66926.0,50109.6,52403.3
10,66716.6,49892.8,48503.3,67578.5,50211.8,52403.3
2,66710.1,49899.0,48190.9,65070.2,51607.6,52090.9
2,66710.1,49899.0,48190.9,67752.2,49096.0,52090.9
