trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,36691.2,80123.2,14658.0,36618.2,80177.9,15900.7
1,36691.2,80123.2,14658.0,36645.7,80324.7,21158.0
10,36618.2,80177.9,15900.7,36520.7,80727.8,19800.7
10,36618.2,80177.9,15900.7,36392.0,80294.9,19800.7
