trType,posX1,posY1,posZ1,posX2,posY2,posZ2
9,65099.4,64015.3,23381.9,65231.4,64220.4,26700.5
1,65099.4,64015.3,23381.9,66429.2,63696.1,29881.9
10,65231.4,64220.4,26700.5,65301.2,64598.7,30600.5
2,65099.4,64015.3,23381.9,64609.6,63835.5,27281.9
2,65099.4,64015.3,23381.9,64744.5,64263.0,27281.9
2,65099.4,64015.3,23381.9,65132.9,64589.8,27281.9
